query_code,query_name,matched_code_1,matched_name_1,score_1,matched_code_2,matched_name_2,score_2,matched_code_3,matched_name_3,score_3
55004k0,北海道産ななつぼし,500110,北海道産バターロール32g*6(ﾔﾏｻﾞｷ),0.35706,500110,北海道産バターロール32g*6(ﾔﾏｻﾞｷ),0.35706,170555,やさしい素材ばなな,0.21217
55006k0,JFSA白みそ10ｋｇ,100205,白みそ,1.0,100215,酢みそ,0.31167,100220,たいみそ,0.28472
55555k0,JFSA和風だし,150203,和風だし,1.0,150206,だしパック(75g),0.45634,150205,鰹だしパック(50g*10),0.24204
55206k0,キングもやし２５０ｇ,50361,大豆もやし,0.63722,80340,もも,0.2604,150255,冷やし中華たれ,0.21378
55956k0,菜の花IQF（２ｍｍ）,50170,菜の花,1.0,50171,菜の花ｶｯﾄIQF(冷）,0.60059,570144,菜の花おひたし(ﾌｰｽﾞﾗﾝﾄﾞ),0.51537
55840k0,信田煮50ｇ,J570338,信田煮（たれ付き） BP,1.0,140501,信田巻き,0.40656,140501,信田巻き,0.40656
55624k0,醤油１０L,150102,減塩醤油,0.51331,150160,一食醤油,0.51239,150160,一食醤油,0.51239
55634k0,JFSA Vみりん風調味料,150105,みりん風調味料,1.0,560163,本みりん,0.47421,140603,あじみりん焼（骨無）20ｇ,0.2481
55781k0,＜すずらん＞上白糖,100611,うずら豆,0.16013,30121,うずら卵水煮,0.12295,100651,うずら豆煮豆,0.11778
56434k0,花形にんじん（約5ｇ）,170523,やさしい素材温にんじん,0.53077,170523,やさしい素材温にんじん,0.53077,170538,やさしい素材Ｒとけないにんじん,0.40441
55720k0,ﾔﾜｺﾞｳｻﾗﾀﾞ焙煎胡麻風,570323,QPやわらかごうぼうサラダ焙煎胡麻風味,0.50968,141104,焙煎胡麻ごぼうサラダ,0.42766,110208,焙煎胡麻ドレッシング,0.35954
56246k0,特ふり　たまご（2.5ｇ）,170563,やさしい素材たまご,0.5061,170563,やさしい素材たまご,0.5061,150615,徳用ふりかけたまご,0.38136
56426k0,札幌牛乳（180）,40100,パック牛乳200㎖,0.48169,40101,牛乳１L,0.48169,40103,Ｃａ牛乳,0.48169
55728k0,うどん（90ｇ*3）,90405,うどん（冷）,1.0,150153,うどんつゆ,0.63083,90515,干しうどん（ゆで）,0.6203
55639k0,JFSAめんつゆ,150150,めんつゆ,1.0,150153,うどんつゆ,0.54288,100521,おつゆゆば,0.25184
55127k0,長ねぎ（Ｂ品）,170535,やさしい素材Ｒとけない長ねぎ,0.55563,170535,やさしい素材Ｒとけない長ねぎ,0.55563,51081,長ねぎ　小口切り,0.52613
55064k0,Vほうれん草ｶｯﾄIQF,50121,ほうれん草（冷）IQF5㎝ｶｯﾄ,1.0,50120,ほうれん草,0.76018,50122,ほうれん草カットIQF1kg（冷）,0.76018
55735k0,JFSAてんかす ﾌﾟﾚｰﾝ,520103,冷)ﾌﾟﾚｰﾝｵﾑﾚﾂ50g,0.31458,30310,プレーンオムレツ30ｇ,0.31458,30311,プレーンオムレツ60g,0.31458
55407k0,BP JFSAﾐﾆ笹かま(16g),10401,かまぼこ（赤）,0.17725,10400,かまぼこ（白）,0.17725,140902,かまぼこ梅,0.1377
56327k0,JFSAVｶﾘﾌﾗﾜｰ（3050）,50431,カリフラワー（冷）,1.0,50430,カリフラワー,1.0,50432,ミニカリフラワー（冷）,0.81441
55534k0,JFSAｷｭｰﾋﾞｯｸﾁｰｽﾞ5,40312,スティックチーズ,0.44303,40312,スティックチーズ,0.44303,530101,学校ｽﾃｨｯｸﾁｰｽﾞ10g*20(QBB),0.35693
55610k0,ｻﾞ･ﾀﾙﾀﾙｿｰｽﾁｭｰﾌﾞ,110115,タルタルソース,0.75835,110116,1食タルタルソース,0.69232,110116,1食タルタルソース,0.69232
56385k0,ハイエードりんごCa,80220,りんご,0.41058,170557,やさしい素材りんご,0.41058,170557,やさしい素材りんご,0.41058
55425k0,ｾﾞﾗﾁﾝA-U(ｽﾀﾝﾄﾞﾊﾟｯｸ),130300,ゼラチン,1.0,50152,チンゲン菜カット(冷）,0.19663,50153,チンゲン菜（冷)15㎜,0.19663
56068k0,●おやつ　　　　　　20食,150100,食塩,0.10256,50211,かつお菜,0.10058,10514,糸かつお,0.1005
55041k0,ﾊﾟｲﾝ缶ﾁﾋﾞｯﾄ1(ｲﾝﾄﾞﾈｼｱ産),80433,パイン缶チビット,1.0,80230,パイン（生）,0.47626,80231,カットパイン（生）,0.47626
55607k0,精製塩,150100,食塩,0.12915,150502,塩麹,0.11392,150224,塩だれ,0.0842
55859k0,冷凍豆腐ｻｲｺﾛｶｯﾄ(3G),100420,豆腐サイコロ（冷）,0.7957,100501,高野豆腐サイコロ,0.64276,540100,冷)にらｶｯﾄ5cm,0.16436
55163k0,しいたけｽﾗｲｽ(5㎜)凍,50715,干しいたけスライス,0.90038,50713,干しいたけ,0.54202,50710,生しいたけ(8枚入),0.5274
55314k0,楽らく骨無とろﾎｯｹ(60g),510159,とろホッケ骨なし80g,0.51875,510158,とろホッケ骨なし60g,0.51875,510158,とろホッケ骨なし60g,0.51875
55018k0,JFSAいりごま 白,120100,いりごま　白,1.0,120102,すりごま白,0.70417,120104,練りごま(白）,0.67887
55019k0,JFSAすりごま 白,120102,すりごま白,1.0,120100,いりごま　白,0.70417,120103,すりごま黒,0.6785
55824k0,JFSAｷｬﾉｰﾗｻﾗﾀﾞ油,110101,サラダ油（缶）,0.54292,110102,サラダ油（ペット）,0.54292,50332,サラダ菜 (個）,0.25903
55162k0,JFSA大根おろし(国産),50342,おろし大根（冷）,0.54998,50340,大根,0.41588,50531,おろし生姜,0.38132
55175k0,JFSA甘酢生姜,50651,甘酢生姜,1.0,50645,紅生姜（千切り）,0.31363,560128,甘酢あん(創味食品),0.30851
55755k0,ﾎﾞｲﾙﾎﾟﾃﾄ ﾊｰﾌS(約50ヶ),70105,クリンクルカットポテト,0.34255,70111,ダイスポテト（冷）,0.26885,70101,フライドポテト,0.25301
55429k0,鶏挽肉,20124,鶏もも挽肉二度挽（ミンチ）,0.33031,20401,合挽（二度挽）,0.22904,20400,合挽（牛3：豚7）,0.22904
55221k0,玉ねぎ,51062,赤玉ねぎ,0.7283,51059,玉ねぎ　スライス　5ｍｍ,0.61866,50304,玉ねぎスライス（冷）5-7mm,0.61866
55635k0,JFSA V料理酒,150106,料理酒,1.0,130432,白酒,0.20482,130433,甘酒,0.20165
55153k0,むきえだまめ,170552,やさしい素材Rﾄｹﾅｲえだまめ,0.50639,170552,やさしい素材Rﾄｹﾅｲえだまめ,0.50639,100530,まめプラス,0.16631
55413k0,中華くらげ(W)1ｋｇ,510199,中華くらげ,1.0,50770,きくらげ,0.50132,50772,白きくらげ,0.41669
55243k0,業務用ｷﾝｸﾞﾊﾞﾗもやし,50361,大豆もやし,0.31433,170511,やさしい素材チキン,0.16179,170511,やさしい素材チキン,0.16179
55343k0,ｻﾜﾗ切身骨取(西京)60,10660,サワラ骨無　60ｇ,0.73016,10662,サワラ骨無　80ｇ,0.73016,10660,サワラ骨無　60ｇ,0.73016
5240100,厨房お任せ惣菜,141013,惣菜野菜豆,0.18383,50520,せり,0.11365,50211,かつお菜,0.06488
55198k0,JFSA桜大根,J570347,桜大根　JFSA,1.0,50340,大根,0.55445,50345,切干大根,0.26693
55518k0,札幌牛乳（200）,40100,パック牛乳200㎖,0.48169,40101,牛乳１L,0.48169,40103,Ｃａ牛乳,0.48169
55363k0,V鮭切身(骨取)60g,10590,鮭缶,1.0,10142,鮭フレーク,0.34086,10642,秋鮭骨無80ｇ,0.32821
55776k0,片栗粉,70400,片栗粉,1.0,120110,栗,0.37294,130618,栗饅頭,0.14794
55128k0,かいわれ大根,50230,かいわれ,0.7534,50340,大根,0.35628,J570347,桜大根　JFSA,0.19754
55166k0,ﾍﾞﾄﾅﾑ産焼きなす(50g),50382,焼きなすカット（冷）,0.5145,50381,焼きなす（冷）50g,0.5145,50381,焼きなす（冷）50g,0.5145
55141k0,万能ねぎ,560100,だしパック万能50g(はごろも),0.38528,51062,赤玉ねぎ,0.20524,50301,新たまねぎ,0.17513
55583k0,JFSAおろししょうが,50521,みょうが,0.43013,50531,おろし生姜,0.32474,50342,おろし大根（冷）,0.32215
55789k0,ｶｯﾌﾟｾﾞﾘｰの素(ぶどう),130528,ｶｯﾌﾟｾﾞﾘｰの素　マスカット,0.80812,130527,ｶｯﾌﾟｾﾞﾘｰの素　抹茶,0.7768,130523,ｶｯﾌﾟｾﾞﾘｰの素　ピーチ,0.7698
55950k0,〇水,150001,水,1.0,50527,水菜（冷）,0.50331,130115,水飴,0.38065
55360k0,V縞ﾎｯｹ切身(骨取)60g,510214,骨なしホッケ　７０ｇ,0.40415,510214,骨なしホッケ　７０ｇ,0.40415,J510326,シマホッケ骨無60ｇ*10,0.33298
55737k0,JFSA薄力粉(ﾁｬｯｸ付),90600,薄力粉,1.0,90601,強力粉,0.42216,90610,パン粉,0.11451
55257k0,青さ粉,50110,青葱,0.15215,150315,粉わさび,0.14128,60115,青のり,0.1364
55063k0,ｼｭｶﾞｰｽﾅｯﾌﾟﾋﾟｰｽ冷凍,130105,スティックシュガー3ｇ*300,0.34855,130104,パウダーシュガー,0.3375,50590,スナップエンドウ（生）,0.30388
55441k0,＜Ｆ日給＞豚ﾊﾞﾗｽﾗ(2㎜),20210,豚バラスライス2㎜,0.66246,510261,豚バラスライス２ｍｍ厚3cm×7cm3cm,0.57209,510259,豚バラスライス2mm厚3cm×7cm,0.57209
55977k0,じゃがいも（男爵）　Ｌ,70100,じゃがいも,1.0,170528,やさしい素材温じゃが芋,0.41643,170528,やさしい素材温じゃが芋,0.41643
55125k0,人参,170518,やさしい素材人参,1.0,170518,やさしい素材人参,1.0,50100,人参,1.0
55771k0,お徳用しらたき320ｇ,500162,しらたき　,1.0,500163,カットしらたき　,1.0,140960,たたきごぼう,0.22637
55058k0,＜給＞冷凍ｸﾞﾘﾝﾋﾟｰｽ,50561,グリンピース（冷）,0.84759,50560,むきピース(生）,0.21027,50562,うらごしピース（冷）,0.19327
55870k0,煮干しｶﾀｸﾁｲﾜｼ,10118,イワシ開き,0.27438,10118,イワシ開き,0.27438,50603,梅干し（減）,0.15086
55747k0,ﾀﾞｲｽﾎﾟﾃﾄ(10mm),70111,ダイスポテト（冷）,1.0,141100,ポテトサラダ,0.39936,130758,スイートポテト　,0.36574
55056k0,刻みいんげん冷凍,50400,いんげん,0.70625,170521,やさしい素材温いんげん,0.56501,170521,やさしい素材温いんげん,0.56501
55848k0,豆乳がんもふくめ煮,570307,豆乳がんもの含め煮,0.49325,100511,豆乳200,0.28812,100511,豆乳200,0.28812
55741k0,小花麸（花麩）,100600,小豆(干),0.15763,90622,花麩,0.14179,50170,菜の花,0.12715
55098k0,菜の花きのこ,50170,菜の花,0.59289,50171,菜の花ｶｯﾄIQF(冷）,0.35608,50722,きのこﾐｯｸｽ（冷）,0.34064
55656k0,あまのり佃煮(8g),60155,あまのり佃煮,1.0,60157,減塩あまのり佃煮,0.79661,60156,一食あまのり佃煮,0.7959
55258k0,乾燥ふのり(国内産),60115,青のり,0.26427,60113,焼きのり,0.22577,60113,焼きのり,0.22577
55138k0,刈みつば,130610,きんつば,0.25352,130610,きんつば,0.25352,130125,黒みつ,0.23234
55765k0,NEWﾃﾞﾘｶｶﾚｰｺﾛｯｹ70,140209,コーンコロッケ60g,0.32658,140209,コーンコロッケ60g,0.32658,140200,野菜コロッケ70g,0.31485
55630k0,＜給＞中濃ｿｰｽ,150112,中濃ソース,0.81928,150163,一食中濃ソース,0.61545,150163,一食中濃ソース,0.61545
55629k0,＜給＞ｳｽﾀｰｿｰｽ,150110,ウスターソース,0.87063,150304,オイスターソース,0.61353,150312,粒マスタード,0.3048
55050k0,レモン,80100,レモン,1.0,80100,レモン,1.0,80101,レモン果汁,0.56694
55832k0,ｿﾌﾄな 大豆五目煮,100100,大豆,0.29051,J570357,ソフトなふきの煮物,0.28584,100405,ソフト豆腐,0.25913
55810k0,ﾌﾙｰﾁｪﾍﾞｰｽ ぶどう,550126,ﾌﾙｰﾁｪﾍﾞｰｽ(ﾋﾟｰﾁ)果肉なし,0.54891,550127,ﾌﾙｰﾁｪﾍﾞｰｽ(りんご)果肉なし,0.54891,80280,ぶどう(巨峰),0.44433
55517k0,北海道牛乳　1000ml,40100,パック牛乳200㎖,0.4361,40100,パック牛乳200㎖,0.4361,40101,牛乳１L,0.4361
55548k0,ゆかり(赤しそ),150604,ゆかり,1.0,80110,ゆず,0.17649,100521,おつゆゆば,0.13668
55091k0,小松菜きざみIQF,50161,小松菜IQF（冷）,0.56802,51085,小松菜　カット20ｍｍ,0.56802,50160,小松菜,0.56802
55070k0,刻みにんじん,170523,やさしい素材温にんじん,0.5632,170523,やさしい素材温にんじん,0.5632,170538,やさしい素材Ｒとけないにんじん,0.42911
55075k0,Vﾁﾝｹﾞﾝ菜ｶｯﾄBQF,50152,チンゲン菜カット(冷）,0.78903,50153,チンゲン菜（冷)15㎜,0.78903,50402,インゲンカット（冷）,0.43666
55082k0,人参いちょう切冷凍,170518,やさしい素材人参,0.34637,170518,やさしい素材人参,0.34637,50100,人参,0.34637
56069k0,理研鶏ガラスープ,150256,塩ラーメンスープ,0.18292,150250,醤油ﾗｰﾒﾝｽｰﾌﾟ,0.1658,150251,味噌ラーメンスープ,0.16352
55833k0,和ｻﾗﾀﾞ うの花,141007,うの花,0.54841,50332,サラダ菜 (個）,0.28939,110102,サラダ油（ペット）,0.28715
55234k0,きゅうり（Ｂ品）,170553,やさしい素材きゅうり,1.0,55022,きゅうり,1.0,170553,やさしい素材きゅうり,1.0
55012k0,JFSA三色豆,100655,三色豆煮豆,0.72984,60203,三色寒天缶,0.36497,140505,三色いなり40ｇ*25,0.33502
55409k0,JFSAはんぺんR(個包装),10450,はんぺん,1.0,10450,はんぺん,1.0,570188,冷)ﾁｰｽﾞはんぺんﾌﾗｲ65g,0.61722
55530k0,JFSAｼｭﾚｯﾄﾐｯｸｽﾁｰｽﾞ(青),40330,ミックスチーズ,0.66257,40301,ダイスチーズ(4mｍ）,0.34991,40352,ダイスチーズ（8㎜）,0.34991
55059k0,ミックスベジタブル,50550,ミックスベジタブル,1.0,80263,ミックスベリー（冷）,0.48109,130542,フルーチェ　ﾐｯｸｽﾍﾞﾘｰ,0.34775
55719k0,●ｵﾆｵﾝ&ｺｰﾙｽﾛｰｻﾗﾀﾞ,570335,オニオンリング　20g,0.39559,570335,オニオンリング　20g,0.39559,110210,ｺｰﾙｽﾛｰﾄﾞﾚﾂシング,0.38871
55222k0,大根（Ｂ品）,50340,大根,1.0,J570347,桜大根　JFSA,0.55445,50345,切干大根,0.48143
56410k0,冷凍ぶなしめじ,540129,冷)ぶなしめじｶｯﾄ500g,0.76232,50720,しめじ,0.67108,51091,しめじ　1㎝カット,0.67108
55228k0,えのき,50700,えのき,1.0,50706,刻みえのき（冷）,0.61887,51092,えのき　1/2ほぐし,0.55053
56340k0,和さらだ里芋サラダ,70300,里芋,0.32164,70301,里芋M（冷）,0.32164,70302,里芋ハーフ（冷）,0.32164
55785k0,やわらか杏仁,130539,やわらか杏仁の素,0.80577,90133,やわらかもち35g,0.39632,170350,やわらかアップ,0.36121
55540k0,ｺﾝｿﾒｽｰﾌﾟJ＜粉末＞,150107,コンソメ,0.56213,560108,味コンソメ(味の素),0.44816,560109,チキンコンソメ(ﾏﾙﾊﾁ村松),0.40766
55599k0,ﾎﾜｲﾄﾍﾟｯﾊﾟｰ  L缶(ﾊﾟｳﾀﾞｰ),150430,ホワイトソース＃２,0.41672,50462,ホワイトアスパラ缶,0.36831,90304,ホワイトブレッド,0.36761
56301k0,400ｇ絹とうふ,510169,冷)ふんわりお魚とうふ揚20g,0.31596,510170,冷)お魚とうふ揚丸型ﾌﾟﾚｰﾝ50g,0.25424,510170,冷)お魚とうふ揚丸型ﾌﾟﾚｰﾝ50g,0.25424
55451k0,＜F＞鶏ﾓﾓｶｯﾄ(10g),J510319,鶏モモｶｯﾄ1.5㎝角＜Ｆ日給＞,0.6946,540100,冷)にらｶｯﾄ5cm,0.21294,50162,小松菜（冷）ｶｯﾄIQF15mm,0.20319
55167k0,V揚げﾅｽ(乱切り),100302,刻み揚げ,0.21029,510168,さつま揚げｽﾗｲｽ,0.18295,570170,冷)野菜かき揚げ30g,0.17361
55708k0,JFSA標準ﾄﾏﾄｹﾁｬｯﾌﾟﾁｭｰﾌﾞ,150109,ケチャップ,0.53983,170514,やさしい素材トマト,0.30988,170514,やさしい素材トマト,0.30988
55826k0,日清濃口調合ごま油,110103,調合ごま油,0.65159,110104,純正ごま油,0.23521,150101,濃口醤油,0.22536
55627k0,四川豆板醤,150300,豆板醤　,0.6572,130660,ミニ今川焼（こしあん）,0.0852,130660,ミニ今川焼（こしあん）,0.0852
55766k0,BP JFSAｼﾞｬｰﾏﾝﾎﾟﾃﾄ,570145,ジャーマンポテト(新進),1.0,50130,ピーマン,0.31098,70104,ハッシュブラウンポテト,0.29787
55600k0,ﾊﾟｾﾘ L缶(ﾁｯﾌﾟ),50250,パセリ,1.0,50251,粉パセリS缶,0.74163,50500,セロリ,0.19922
55093k0,ﾌﾞﾛｯｺﾘｰSS冷凍,J570359,ブロッコリーIQF　500ｇ,1.0,50191,ブロッコリー（冷）,1.0,50190,ブロッコリー,1.0
55945k0,JFSAﾗｲﾄﾂﾅﾌﾚｰｸR500ｇ,10320,ツナフレーク,0.76371,150400,カレーフレーク,0.35912,10142,鮭フレーク,0.35672
55615k0,JFSAごまﾄﾞﾚｯｼﾝｸﾞR,110200,ドレッシング,0.73529,110201,白ドレッシング,0.60028,110206,中華ドレッシング,0.54953
56006k0,豆苗,50505,豆苗,1.0,100100,大豆,0.14949,100600,小豆(干),0.13989
56064k0,鶏卵(ﾊﾟｯｸ)MS,30100,鶏卵,1.0,30100,鶏卵,1.0,30102,卵白,0.28274
56317k0,Vにんじん千切り(IQF),170523,やさしい素材温にんじん,0.53656,170523,やさしい素材温にんじん,0.53656,170538,やさしい素材Ｒとけないにんじん,0.40882
55195k0,ｿﾌﾄな 切干大根煮,50345,切干大根,0.605,141000,切干大根炒め煮,0.40588,J570357,ソフトなふきの煮物,0.29138
55380k0,ごちそう海老ｶﾂ(55g),140321,ごちそうエビフライ２Ｌ　,0.3833,140321,ごちそうエビフライ２Ｌ　,0.3833,140325,海老かき揚げ,0.17682
55134k0,トマト　Ｍ　個,50350,トマト,1.0,50350,トマト,1.0,170514,やさしい素材トマト,1.0
56342k0,あさりとｷｬﾍﾞﾂの生姜和え,J570340,あさりとキャベツの生姜和え,1.0,50325,キャベツ（冷）,0.3973,50320,キャベツ,0.3973
55805k0,ﾌﾟﾘﾝﾐｯｸｽ,130535,プリンミックス,1.0,550304,プリン60ｇ（フレック）,0.53007,130500,プリン,0.53007
55817k0,ｾﾚｸｼｮﾝ ﾌﾛｰｽﾞﾝﾎｲｯﾌﾟ,40142,フローズンホイップ,0.73464,40141,ホイップクリーム,0.29701,80285,レーズン,0.27446
56085k0,豆乳まんじゅう白２０ｇ,550233,水まんじゅう（こしあん）26g,0.54219,550233,水まんじゅう（こしあん）26g,0.54219,130677,蒸しまんじゅう（抹茶）,0.49169
55545k0,中華味(顆粒),150210,中華味,1.0,90440,中華麺（生）,0.38336,90445,中華麺（冷）,0.38336
55062k0,絹さやえんどう（冷凍）,50201,絹さや（冷）,0.56346,50202,絹さやハーフカット（冷）,0.56346,50200,絹さや,0.56346
56185k0,焼餃子（肉）焼調理済ｽﾁ,140154,餃子17ｇ,0.29552,140154,餃子17ｇ,0.29552,140153,水餃子16g,0.19428
55966k0,JFSA穀物酢,150104,酢,0.32983,150134,黒酢,0.16932,90122,五穀米,0.16801
55827k0,ﾗｰ油31ｇ,110106,ラー油,1.0,110107,ラード,0.27609,90420,ラーメン（冷）,0.23912
55081k0,Vﾋﾟｰﾏﾝ千切りﾐｯｸｽ,51077,ピーマン　千切り3ｍｍ,0.75511,50130,ピーマン,0.47086,50134,ﾐｯｸｽﾋﾟｰﾏﾝｽﾗｲｽ（冷）,0.43675
55936k0,便利な小松菜の煮びたし,50160,小松菜,0.39146,50161,小松菜IQF（冷）,0.39146,51085,小松菜　カット20ｍｍ,0.39146
55497k0,鶏卵(ﾊﾟｯｸ)M,30100,鶏卵,1.0,30100,鶏卵,1.0,30102,卵白,0.28274
55255k0,JFSA徳用焼ききざみのり,60110,きざみのり,0.78463,60111,もみのり,0.37702,20413,きざみハム,0.34345
55201k0,JFSA青かっぱ漬,50662,青かっぱ漬け,0.89736,540116,赤かっぱ漬,0.7077,141107,春雨サラダさっぱりタイプ,0.13335
55244k0,乾燥裏白きくらげ,50772,白きくらげ,0.82531,50770,きくらげ,0.686,50771,きくらげスライス,0.46848
56401k0,JFSAおろしにんにく,50541,おろしにんにく,1.0,50531,おろし生姜,0.30279,50342,おろし大根（冷）,0.30037
55411k0,白身ﾌﾗｲ60ｇ,140300,白身フライ60ｇ,1.0,140300,白身フライ60ｇ,1.0,140302,白身魚フライ30ｇ,0.46121
55495k0,卵とうふ ﾌﾞﾛｰ(ﾀﾚ付),510169,冷)ふんわりお魚とうふ揚20g,0.23275,510170,冷)お魚とうふ揚丸型ﾌﾟﾚｰﾝ50g,0.19268,510170,冷)お魚とうふ揚丸型ﾌﾟﾚｰﾝ50g,0.19268
55868k0,JFSA新こうや豆腐 細切り,20303,牛肉細切り,0.26189,520129,錦糸卵細切り２ｍｍ,0.22639,141011,細切り昆布の煮物,0.20606
55154k0,玉ねぎダイス冷凍,51059,玉ねぎ　スライス　5ｍｍ,0.46956,51061,玉ねぎ　1/4カット　5ｍｍスライス,0.46956,50304,玉ねぎスライス（冷）5-7mm,0.46956
55502k0,ﾍﾞｲｸﾄﾞｴｯｸﾞSP10たて,520121,ベイクドエッグ（キューピー）,0.8106,520121,ベイクドエッグ（キューピー）,0.8106,30315,ベーコン巻エッグ,0.21637
55110k0,いんげんと白きくらげﾅﾑﾙ,50772,白きくらげ,0.55213,50400,いんげん,0.47041,50770,きくらげ,0.46896
55658k0,うめびしお(7g),50606,梅びしお,0.48729,50607,一食梅びしお,0.35747,50607,一食梅びしお,0.35747
55754k0,里芋きざみ,70301,里芋M（冷）,0.46302,70302,里芋ハーフ（冷）,0.46302,70300,里芋,0.46302
55077k0,きざみ葉大根,60110,きざみのり,0.37219,50340,大根,0.34904,20413,きざみハム,0.34298
56062k0,味伝 ぽん酢しょうゆ,560165,味付ぽん酢,0.34906,J560176,昆布ぽん酢1ℓ,0.3287,150131,味ぽん（ミツカン）,0.24279
55732k0,BP惣菜用焼きﾋﾞｰﾌﾝ,90140,ビーフン,0.51173,170513,やさしい素材ビーフ,0.37517,170513,やさしい素材ビーフ,0.37517
55788k0,ｶｯﾌﾟｾﾞﾘｰの素(青りんご),130528,ｶｯﾌﾟｾﾞﾘｰの素　マスカット,0.80812,130527,ｶｯﾌﾟｾﾞﾘｰの素　抹茶,0.7768,130523,ｶｯﾌﾟｾﾞﾘｰの素　ピーチ,0.7698
55688k0,焼餃子(野菜)焼調理済ｽﾁ,140154,餃子17ｇ,0.29552,140154,餃子17ｇ,0.29552,140153,水餃子16g,0.19428
55095k0,JFSA V緑ﾋﾟｰﾏﾝ千切りIQF,51077,ピーマン　千切り3ｍｍ,0.87531,50130,ピーマン,0.54581,J570355,緑ﾋﾟｰﾏﾝﾀﾞｲｽｶｯﾄ6㎜,0.48168
55268k0,JFSAひじき煮(大豆入),60130,ひじき,0.75319,170530,やさしい素材温ひじき,0.53579,170530,やさしい素材温ひじき,0.53579
55715k0,スパゲティサラダ,90530,スパゲティ２㎜,0.76069,90532,スパゲティ（冷）,0.76069,90531,サラダスパゲティ,0.73847
55484k0,ﾐﾆﾁｷﾝ(旨辛だれ)約21g,170511,やさしい素材チキン,0.62283,170511,やさしい素材チキン,0.62283,510185,冷)ﾐﾆﾁｷﾝﾚﾓﾝﾊｰﾌﾞ24g(味の素),0.564
55713k0,旬菜膳菜 うの花,141007,うの花,0.47045,50170,菜の花,0.28912,50681,味の花,0.18127
55787k0,ｶｯﾌﾟｾﾞﾘｰの素(ｵﾚﾝｼﾞ),130528,ｶｯﾌﾟｾﾞﾘｰの素　マスカット,0.80812,130527,ｶｯﾌﾟｾﾞﾘｰの素　抹茶,0.7768,130523,ｶｯﾌﾟｾﾞﾘｰの素　ピーチ,0.7698
55837k0,もめん豆腐,30140,卵豆腐,0.19229,30140,卵豆腐,0.19229,100402,焼豆腐,0.19223
55440k0,＜Ｆ日給＞豚ﾊﾞﾗｽﾗｼｬﾌﾞ用,20210,豚バラスライス2㎜,0.47515,510261,豚バラスライス２ｍｍ厚3cm×7cm3cm,0.41033,510259,豚バラスライス2mm厚3cm×7cm,0.41033
55226k0,白菜,50371,白菜（冷）,1.0,50370,白菜,1.0,50375,白菜漬,0.58805
55196k0,ｿﾌﾄな 金平ごぼう,50390,ごぼう,0.41263,170532,やさしい素材温ごぼう,0.28458,170532,やさしい素材温ごぼう,0.28458
56322k0,V小松菜ｶｯﾄIQF,50162,小松菜（冷）ｶｯﾄIQF15mm,1.0,50161,小松菜IQF（冷）,0.66458,50160,小松菜,0.66458
55838k0,きざみ揚げ,J570353,きざみ揚げ80ｇ　ｵｼｷﾘ,0.62689,100302,刻み揚げ,0.50943,60110,きざみのり,0.45843
55069k0,ｸﾘﾝｸﾙｺｲﾝｷｬﾛｯﾄ,70105,クリンクルカットポテト,0.41518,50104,クリンクル人参（冷）,0.41003,50102,冷）ダイスキャロット　１０ｍｍ,0.39016
55779k0,JFSAさつまいもｻﾗﾀﾞ,J570352,さつまいもサラダ　JFSA,1.0,500105,冷)さつまいもﾀﾞｲｽ角1Kg10mm,0.48807,141010,さつまいも甘露煮,0.458
56333k0,のり佃煮（松）,60151,のり佃煮,1.0,60155,あまのり佃煮,0.73053,60153,減塩のり佃煮,0.69354
55156k0,白菜ｶｯﾄIQF500ｇ,50162,小松菜（冷）ｶｯﾄIQF15mm,0.52988,50371,白菜（冷）,0.479,50370,白菜,0.479
55442k0,＜Ｆ日給＞豚挽肉,20124,鶏もも挽肉二度挽（ミンチ）,0.20145,20402,合挽（牛・豚並）,0.15571,20401,合挽（二度挽）,0.15571
55174k0,JFSA千切り紅生姜,50645,紅生姜（千切り）,0.65284,51032,人参　千切り2×3×30ｍｍ,0.29338,51029,人参　千切り,0.29338
56264k0,ＪＦＳＡ花かつお,50211,かつお菜,0.51327,10514,糸かつお,0.51284,50602,かつお梅,0.50218
55395k0,袋入かに入大焼売27ｇ,30213,かに風味卵焼,0.1221,30213,かに風味卵焼,0.1221,J510320,ｽﾗｲｽかまぼこ3㎜100入,0.10201
56386k0,ペクシーアップル,130511,アップルゼリー,0.43513,130511,アップルゼリー,0.43513,170350,やわらかアップ,0.25641
55038k0,黄桃1缶 ﾀﾞｲｽｶｯﾄ(輸入),80441,黄桃ダイス缶,0.80854,80453,白桃ダイス缶,0.5245,J540174,黄ピーマンﾀﾞｲｽｶｯﾄ（6㎜）,0.5024
55750k0,さつまいもﾀﾞｲｽｶｯﾄ(皮無),500105,冷)さつまいもﾀﾞｲｽ角1Kg10mm,0.7594,J570352,さつまいもサラダ　JFSA,0.47572,141010,さつまいも甘露煮,0.40909
56260k0,Ｖあじ切身骨取60ｇ,10610,あじ骨無切身60ｇ,0.62498,10610,あじ骨無切身60ｇ,0.62498,10611,あじ骨無切身70ｇ,0.62498
56299k0,業務用つきこん白5*61ｋｇ,70520,突きこんにゃく,0.31205,50420,れんこん,0.20157,170524,やさしい素材温れんこん,0.15916
55054k0,VいんげんｶｯﾄMSJFSA,50400,いんげん,0.69789,170521,やさしい素材温いんげん,0.55833,170521,やさしい素材温いんげん,0.55833
